# Time series at grid cell: 100   1   1
  Time(day)                            pH           H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    CH3COOH(aq)            CaOH+                  CaCH3COO+              CaHCO3+                CaCO3(aq)              CaSO4(aq)              H2CO3(aq)              HCO3-                  FeOH+                  FeCH3COO+              FeHCO3+                FeCO3(aq)              Fe(CO3)2--             FeSO4(aq)              FeCl+                  Fe(HS)2(aq)            Fe(HS)3-               H2S(aq)                S--                    KSO4-                  MgOH+                  MgCH3COO+              MgHCO3+                MgCO3(aq)              MgSO4(aq)              NaCH3COO(aq)           NaHCO3(aq)             NaCO3-                 NaSO4-                 HSO4-                  OH-                   
  2.14561E+04                6.79772760334139E+00   1.32074989670179E-02   1.11834949291211E-02   5.40512460175226E-02   1.69000000000099E-02   9.63355357913908E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000290E-04   9.48499432038884E-05   2.48358559743890E-15   1.76569368638599E-14   3.00736128148366E-09   3.71118279023936E-21   1.99284862864533E-07   1.00000000000046E-01  -6.70620994741114E+00  -5.18873930740982E+00  -1.41127620379748E+00  -1.77216336958840E+00  -2.23445287496901E+00  -1.93778583732427E+00  -1.00535052194261E+00  -3.31943132949313E+00  -4.33025727742366E+00  -1.46049206645209E+01  -1.40652030674450E+01  -8.57260653543994E+00  -2.04304873707127E+01  -6.70052559482430E+00  -9.99999986113047E-01  -1.07662868500243E+01  -8.38841072416051E+00  -1.01119526833293E+01  -3.80341273554128E+00  -5.34850035826354E+00  -2.43848731387523E+00  -2.68774690289342E+00  -2.08002687853293E+00  -7.38421512661348E+00  -1.15677570857983E+01  -4.89921713799716E+00  -5.09430476076129E+00  -8.67058582452295E+00  -4.59429171628747E+00  -5.71009514967249E+00  -2.43204182737984E+01  -3.63304332061961E+01  -1.40433026531423E+01  -1.97993340261580E+01  -4.48488380470944E+00  -7.26372405637715E+00  -9.83584115164385E+00  -3.41730120402651E+00  -5.20238882668116E+00  -2.18237578222864E+00  -1.00511572983248E+01  -3.63261735060617E+00  -5.48207452120213E+00  -2.30206147670953E+00  -6.66127802006688E+00  -7.05464530505764E+00
  2.14630E+04                6.79767955489591E+00   1.32092662343623E-02   1.11848311811333E-02   5.40509487943692E-02   1.69000000000099E-02   9.63365603115599E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000290E-04   9.48519424538103E-05   2.48441038936673E-15   1.76576348859736E-14   3.00733871400478E-09   3.72791138218043E-21   1.99284859440950E-07   1.00000000000046E-01  -6.70616189516055E+00  -5.18874420190156E+00  -1.41127892301085E+00  -1.77216337011748E+00  -2.23444788937584E+00  -1.93778572474146E+00  -1.00535048518237E+00  -3.31943115172343E+00  -4.33025264802229E+00  -1.46047764604667E+01  -1.40652105187107E+01  -8.57261020325662E+00  -2.04285341363143E+01  -6.70052560228520E+00  -9.99999986113045E-01  -1.07662424875101E+01  -8.38845381431675E+00  -1.01119514035105E+01  -3.80336467509009E+00  -5.34850036572468E+00  -2.43848515146694E+00  -2.68765575974689E+00  -2.07998376492895E+00  -7.38425857296152E+00  -1.15677561621713E+01  -4.89916943373777E+00  -5.09430512441423E+00  -8.67059107716817E+00  -4.59428991007097E+00  -5.71009056349159E+00  -2.43204286208362E+01  -3.63304509986012E+01  -1.40432620769919E+01  -1.97993894923579E+01  -4.48488640673534E+00  -7.26377201660528E+00  -9.83584474161092E+00  -3.41725801336123E+00  -5.20239370392820E+00  -2.18237848960624E+00  -1.00511609589379E+01  -3.63257423058690E+00  -5.48207943016150E+00  -2.30206421579947E+00  -6.66123273479834E+00  -7.05469333993459E+00
  2.14631E+04                6.79767909027715E+00   1.32092834259871E-02   1.11848441973714E-02   5.40509458475725E-02   1.69000000000098E-02   9.63365698168684E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48519614287731E-05   2.48441841576809E-15   1.76576417050302E-14   3.00733849509950E-09   3.72808727834842E-21   1.99284858903398E-07   1.00000000000046E-01  -6.70616142994433E+00  -5.18874423896386E+00  -1.41127894705690E+00  -1.77216337012217E+00  -2.23444783800892E+00  -1.93778571915912E+00  -1.00535048453428E+00  -3.31943114957736E+00  -4.33025260071279E+00  -1.46047750573909E+01  -1.40652105874793E+01  -8.57261023859159E+00  -2.04285136452338E+01  -6.70052560345667E+00  -9.99999986113045E-01  -1.07662420610706E+01  -8.38845423185570E+00  -1.01119513934384E+01  -3.80336420858589E+00  -5.34850036689581E+00  -2.43848514047108E+00  -2.68765487687520E+00  -2.07998334370799E+00  -7.38425899455789E+00  -1.15677561561566E+01  -4.89916897129100E+00  -5.09430512964279E+00  -8.67059111859555E+00  -4.59428990313254E+00  -5.71009052288994E+00  -2.43204287226684E+01  -3.63304511682759E+01  -1.40432616844436E+01  -1.97993900204835E+01  -4.48488643814760E+00  -7.26377247946743E+00  -9.83584477681716E+00  -3.41725759213532E+00  -5.20239375037763E+00  -2.18237852388869E+00  -1.00511609982656E+01  -3.63257381348246E+00  -5.48207947461924E+00  -2.30206424809022E+00  -6.66123230112855E+00  -7.05469380242289E+00
  2.14700E+04                6.79763076470749E+00   1.32110770448345E-02   1.11862017278175E-02   5.40506313415262E-02   1.69000000000098E-02   9.63374765819872E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48538806605358E-05   2.48524814104911E-15   1.76583440412210E-14   3.00731574822296E-09   3.74828452549769E-21   1.99284856506287E-07   1.00000000000046E-01  -6.70611310171042E+00  -5.18874864777077E+00  -1.41128177955325E+00  -1.77216337059580E+00  -2.23444336541496E+00  -1.93778559358643E+00  -1.00535044493851E+00  -3.31943096572588E+00  -4.33024846486777E+00  -1.46046300395691E+01  -1.40652180799707E+01  -8.57261392213946E+00  -2.04261671663713E+01  -6.70052560868061E+00  -9.99999986113045E-01  -1.07661974317322E+01  -8.38849810394895E+00  -1.01119506309694E+01  -3.80331587461008E+00  -5.34850037211987E+00  -2.43848357317179E+00  -2.68756267603008E+00  -2.07993945519716E+00  -7.38430320340007E+00  -1.15677557304365E+01  -4.89912097406412E+00  -5.09430547161578E+00  -8.67059586552487E+00  -4.59428867258218E+00  -5.71008641741001E+00  -2.43204396235547E+01  -3.63304695575237E+01  -1.40432208660897E+01  -1.97994458150808E+01  -4.48488912921067E+00  -7.26382069652451E+00  -9.83584835911169E+00  -3.41721360292311E+00  -5.20239810036528E+00  -2.18238130135299E+00  -1.00511646629125E+01  -3.63252990662267E+00  -5.48208387969889E+00  -2.30206708064652E+00  -6.66118683883747E+00  -7.05474211849219E+00
  2.14701E+04                6.79763029710724E+00   1.32110944864097E-02   1.11862149418106E-02   5.40506282319381E-02   1.69000000000098E-02   9.63374849501269E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000290E-04   9.48538988941470E-05   2.48525620369918E-15   1.76583508974779E-14   3.00731552771761E-09   3.74849499937837E-21   1.99284856148492E-07   1.00000000000046E-01  -6.70611263371251E+00  -5.18874868302358E+00  -1.41128180557853E+00  -1.77216337060003E+00  -2.23444332064101E+00  -1.93778558936470E+00  -1.00535044435743E+00  -3.31943096365667E+00  -4.33024842372113E+00  -1.46046286306319E+01  -1.40652181499385E+01  -8.57261395767286E+00  -2.04261427805284E+01  -6.70052560946033E+00  -9.99999986113045E-01  -1.07661970015585E+01  -8.38849852962873E+00  -1.01119506256957E+01  -3.80331540575489E+00  -5.34850037289938E+00  -2.43848356528904E+00  -2.68756178227483E+00  -2.07993902706663E+00  -7.38430363270717E+00  -1.15677557287902E+01  -4.89912050883625E+00  -5.09430547602261E+00  -8.67059590460977E+00  -4.59428866832675E+00  -5.71008638072923E+00  -2.43204397300678E+01  -3.63304697333882E+01  -1.40432204706551E+01  -1.97994463491467E+01  -4.48488915949811E+00  -7.26382116244943E+00  -9.83584839405327E+00  -3.41721317428315E+00  -5.20239814136003E+00  -2.18238133368548E+00  -1.00511647009537E+01  -3.63252948108237E+00  -5.48208391972438E+00  -2.30206711200975E+00  -6.66118640185707E+00  -7.05474258467441E+00
  2.14770E+04                6.79758169218939E+00   1.32129132785722E-02   1.11875927491160E-02   5.40502975000781E-02   1.69000000000099E-02   9.63382837818818E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48557460247814E-05   2.48609091308703E-15   1.76590579003006E-14   3.00729263335339E-09   3.77240574127962E-21   1.99284854698814E-07   1.00000000000046E-01  -6.70606402718342E+00  -5.18875264759117E+00  -1.41128474517961E+00  -1.77216337102322E+00  -2.23443931749752E+00  -1.93778545131360E+00  -1.00535040206747E+00  -3.31943077402917E+00  -4.33024473701026E+00  -1.46044827910150E+01  -1.40652256759131E+01  -8.57261765340234E+00  -2.04233813192443E+01  -6.70052561261957E+00  -9.99999986113044E-01  -1.07661521000406E+01  -8.38854314296463E+00  -1.01119503343545E+01  -3.80326679575328E+00  -5.34850037605863E+00  -2.43848254577214E+00  -2.68746856209655E+00  -2.07989440380199E+00  -7.38434856247568E+00  -1.15677557538815E+01  -4.89907221526725E+00  -5.09430579561447E+00  -8.67060018644053E+00  -4.59428796524246E+00  -5.71008271251870E+00  -2.43204511266015E+01  -3.63304886533990E+01  -1.40431794006165E+01  -1.97995024658492E+01  -4.48489193512452E+00  -7.26386963963346E+00  -9.83585196643902E+00  -3.41716842800857E+00  -5.20240200824631E+00  -2.18238417789561E+00  -1.00511683669087E+01  -3.63248482837699E+00  -5.48208786369385E+00  -2.30207003330306E+00  -6.66114075515616E+00  -7.05479118384683E+00
  2.14771E+04                6.79758122159909E+00   1.32129309580640E-02   1.11876061508016E-02   5.40502942384926E-02   1.69000000000098E-02   9.63382911142000E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000290E-04   9.48557635970775E-05   2.48609901294845E-15   1.76590647967692E-14   3.00729241156716E-09   3.77265310014735E-21   1.99284854512868E-07   1.00000000000046E-01  -6.70606355638645E+00  -5.18875268134165E+00  -1.41128477308291E+00  -1.77216337102704E+00  -2.23443927879888E+00  -1.93778544839581E+00  -1.00535040155093E+00  -3.31943077203435E+00  -4.33024470151131E+00  -1.46044813760549E+01  -1.40652257469862E+01  -8.57261768909623E+00  -2.04233528432332E+01  -6.70052561302479E+00  -9.99999986113044E-01  -1.07661516661280E+01  -8.38854357633925E+00  -1.01119503334113E+01  -3.80326632451077E+00  -5.34850037646373E+00  -2.43848254062383E+00  -2.68746765788465E+00  -2.07989396915371E+00  -7.38434899904999E+00  -1.15677557561380E+01  -4.89907174722443E+00  -5.09430579921926E+00  -8.67060022349712E+00  -4.59428796329384E+00  -5.71008267934228E+00  -2.43204512372628E+01  -3.63304888348130E+01  -1.40431790022414E+01  -1.97995030056925E+01  -4.48489196432341E+00  -7.26387010862933E+00  -9.83585200110159E+00  -3.41716799237179E+00  -5.20240204425713E+00  -2.18238420835302E+00  -1.00511684036913E+01  -3.63248439486029E+00  -5.48208789971014E+00  -2.30207006376595E+00  -6.66114031485697E+00  -7.05479165370017E+00
  2.14840E+04                6.79753233535075E+00   1.32147735888082E-02   1.11890031020888E-02   5.40499484749317E-02   1.69000000000099E-02   9.63389929621798E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000290E-04   9.48575473969689E-05   2.48693875308966E-15   1.76597768335793E-14   3.00726940410692E-09   3.80050626243998E-21   1.99284853932061E-07   1.00000000000046E-01  -6.70601466949258E+00  -5.18875624799040E+00  -1.41128781281875E+00  -1.77216337140535E+00  -2.23443569669485E+00  -1.93778529855639E+00  -1.00535035673482E+00  -3.31943057698777E+00  -4.33024141473260E+00  -1.46043347073485E+01  -1.40652332982168E+01  -8.57262139321826E+00  -2.04201582639347E+01  -6.70052561429053E+00  -9.99999986113044E-01  -1.07661064870748E+01  -8.38858888511562E+00  -1.01119504618687E+01  -3.80321743622557E+00  -5.34850037772938E+00  -2.43848201589420E+00  -2.68737346208880E+00  -2.07984865639936E+00  -7.38439460315168E+00  -1.15677561799208E+01  -4.89902315426455E+00  -5.09430609581023E+00  -8.67060408580386E+00  -4.59428773388952E+00  -5.71007940018439E+00  -2.43204630654837E+01  -3.63305082132639E+01  -1.40431376707913E+01  -1.97995594374864E+01  -4.48489481929032E+00  -7.26391884917180E+00  -9.83585556127660E+00  -3.41712253580416E+00  -5.20240547724036E+00  -2.18238711534096E+00  -1.00511720680115E+01  -3.63243904243779E+00  -5.48209143023348E+00  -2.30207306829400E+00  -6.66109447580279E+00  -7.05484053764664E+00
  2.14841E+04                6.79753186178529E+00   1.32147914926040E-02   1.11890166803419E-02   5.40499450734871E-02   1.69000000000099E-02   9.63389993734750E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000290E-04   9.48575643964875E-05   2.48694689182907E-15   1.76597837748348E-14   3.00726918138101E-09   3.80079263261655E-21   1.99284853898795E-07   1.00000000000046E-01  -6.70601419589015E+00  -5.18875628041289E+00  -1.41128784243085E+00  -1.77216337140882E+00  -2.23443566338711E+00  -1.93778529678939E+00  -1.00535035627440E+00  -3.31943057505645E+00  -4.33024138421457E+00  -1.46043332860816E+01  -1.40652333702149E+01  -8.57262142902859E+00  -2.04201255408468E+01  -6.70052561436302E+00  -9.99999986113044E-01  -1.07661060494957E+01  -8.38858932563864E+00  -1.01119504647402E+01  -3.80321696254342E+00  -5.34850037780185E+00  -2.43848201320882E+00  -2.68737254795612E+00  -2.07984821564846E+00  -7.38439504646441E+00  -1.15677561855819E+01  -4.89902268337211E+00  -5.09430609867241E+00  -8.67060412103509E+00  -4.59428773399386E+00  -5.71007937008465E+00  -2.43204631796800E+01  -3.63305083994010E+01  -1.40431372694283E+01  -1.97995599827243E+01  -4.48489484755976E+00  -7.26391932120702E+00  -9.83585559565744E+00  -3.41712209363143E+00  -5.20240550882224E+00  -2.18238714416500E+00  -1.00511721036486E+01  -3.63243860152133E+00  -5.48209146269332E+00  -2.30207309799600E+00  -6.66109403227662E+00  -7.05484101108026E+00
  2.14910E+04                6.79748269276251E+00   1.32166564672386E-02   1.11904315097521E-02   5.40495856061623E-02   1.69000000000099E-02   9.63396162609089E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48592944740333E-05   2.48779170146117E-15   1.76605012169679E-14   3.00724609703806E-09   3.83279644707529E-21   1.99284854095527E-07   1.00000000000046E-01  -6.70596502708603E+00  -5.18875949987250E+00  -1.41129097447796E+00  -1.77216337174835E+00  -2.23443244916248E+00  -1.93778513591119E+00  -1.00535030911912E+00  -3.31943037498784E+00  -4.33023844335046E+00  -1.46041857823875E+01  -1.40652409380622E+01  -8.57262513759708E+00  -2.04164839612132E+01  -6.70052561393429E+00  -9.99999986113043E-01  -1.07660605880005E+01  -8.38863527886778E+00  -1.01119509569028E+01  -3.80316779421040E+00  -5.34850037737295E+00  -2.43848192505661E+00  -2.68727742596524E+00  -2.07980226376661E+00  -7.38444127305407E+00  -1.15677569511051E+01  -4.89897378839961E+00  -5.09430637160403E+00  -8.67060761374235E+00  -4.59428791920217E+00  -5.71007642710682E+00  -2.43204753702635E+01  -3.63305281581707E+01  -1.40430956670444E+01  -1.97996167215201E+01  -4.48489777605692E+00  -7.26396832795144E+00  -9.83585914135179E+00  -3.41707597883013E+00  -5.20240856192506E+00  -2.18239010954450E+00  -1.00511757633633E+01  -3.63239260074043E+00  -5.48209463205385E+00  -2.30207617963321E+00  -6.66104799277460E+00  -7.05489018088275E+00
  2.14911E+04                6.79748221623823E+00   1.32166745802240E-02   1.11904452521442E-02   5.40495820782362E-02   1.69000000000099E-02   9.63396218752432E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000290E-04   9.48593109970393E-05   2.48779988048456E-15   1.76605082075746E-14   3.00724587372827E-09   3.83312374029174E-21   1.99284854198194E-07   1.00000000000046E-01  -6.70596455067586E+00  -5.18875953122226E+00  -1.41129100563527E+00  -1.77216337175152E+00  -2.23443242054476E+00  -1.93778513516456E+00  -1.00535030870798E+00  -3.31943037311155E+00  -4.33023841712562E+00  -1.46041843545755E+01  -1.40652410108125E+01  -8.57262517347960E+00  -2.04164468771757E+01  -6.70052561371055E+00  -9.99999986113043E-01  -1.07660601468155E+01  -8.38863572595554E+00  -1.01119509630293E+01  -3.80316731804621E+00  -5.34850037714926E+00  -2.43848192447825E+00  -2.68727650248953E+00  -2.07980181738206E+00  -7.38444172253472E+00  -1.15677569596245E+01  -4.89897331462830E+00  -5.09430637377322E+00  -8.67060764742622E+00  -4.59428792101670E+00  -5.71007639960491E+00  -2.43204754873228E+01  -3.63305283481572E+01  -1.40430952626397E+01  -1.97996172717996E+01  -4.48489780352118E+00  -7.26396880299841E+00  -9.83585917544609E+00  -3.41707553063373E+00  -5.20240858966916E+00  -2.18239013693394E+00  -1.00511757979484E+01  -3.63239215303475E+00  -5.48209466145624E+00  -2.30207620868094E+00  -6.66104754608922E+00  -7.05489065781393E+00
  2.14980E+04                6.79743276376064E+00   1.32185602480041E-02   1.11918765647535E-02   5.40492103600996E-02   1.69000000000099E-02   9.63401667949571E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48609977066015E-05   2.48864978586575E-15   1.76612314227369E-14   3.00722275019432E-09   3.86946100256428E-21   1.99284855075340E-07   1.00000000000047E-01  -6.70591509917317E+00  -5.18876245829368E+00  -1.41129422139553E+00  -1.77216337205885E+00  -2.23442951681408E+00  -1.93778496410717E+00  -1.00535025942178E+00  -3.31943016846094E+00  -4.33023576388384E+00  -1.46040360121867E+01  -1.40652485863184E+01  -8.57262888243076E+00  -2.04123492424538E+01  -6.70052561179902E+00  -9.99999986113042E-01  -1.07660143986479E+01  -8.38868226770697E+00  -1.01119517585247E+01  -3.80311786864440E+00  -5.34850037523748E+00  -2.43848220986950E+00  -2.68718050942475E+00  -2.07975528163795E+00  -7.38448851477504E+00  -1.15677580056088E+01  -4.89892411571538E+00  -5.09430662235033E+00  -8.67061082448375E+00  -4.59428845689684E+00  -5.71007373573257E+00  -2.43204879661570E+01  -3.63305484040085E+01  -1.40430533802801E+01  -1.97996743083689E+01  -4.48490079910917E+00  -7.26401807817598E+00  -9.83586270444094E+00  -3.41702881473133E+00  -5.20241132125680E+00  -2.18239315582460E+00  -1.00511794500407E+01  -3.63234556022982E+00  -5.48209752611646E+00  -2.30207936064419E+00  -6.66100129810807E+00  -7.05494011376789E+00
  2.14981E+04                6.79743228430724E+00   1.32185785536685E-02   1.11918904577853E-02   5.40492067201832E-02   1.69000000000098E-02   9.63401717458122E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48610138556217E-05   2.48865800671407E-15   1.76612384662933E-14   3.00722252667086E-09   3.86983088308766E-21   1.99284855293501E-07   1.00000000000047E-01  -6.70591461996224E+00  -5.18876248880385E+00  -1.41129425390808E+00  -1.77216337206178E+00  -2.23442949210930E+00  -1.93778496421969E+00  -1.00535025905127E+00  -3.31943016662869E+00  -4.33023574119449E+00  -1.46040345775682E+01  -1.40652486596532E+01  -8.57262891833864E+00  -2.04123077303696E+01  -6.70052561132359E+00  -9.99999986113042E-01  -1.07660139539481E+01  -8.38868272071570E+00  -1.01119517673090E+01  -3.80311738995617E+00  -5.34850037476216E+00  -2.43848221105189E+00  -2.68717957725237E+00  -2.07975483012352E+00  -7.38448896979920E+00  -1.15677580164086E+01  -4.89892363904259E+00  -5.09430662389046E+00  -8.67061085688449E+00  -4.59428846009467E+00  -5.71007371032574E+00  -2.43204880854276E+01  -3.63305485969897E+01  -1.40430529728214E+01  -1.97996748632925E+01  -4.48490082592900E+00  -7.26401855618926E+00  -9.83586273824803E+00  -3.41702836106587E+00  -5.20241134580426E+00  -2.18239318202977E+00  -1.00511794836946E+01  -3.63234510641120E+00  -5.48209755299173E+00  -2.30207938917717E+00  -6.66100084836573E+00  -7.05494059408592E+00
